1000361592,2013888
1000361595,2018835
1000361605,1544364
1000362116,1082086
1000362118,2017967
1000362121,2074334
1000363663,1418549
1000363653,1326972
1000363658,1472544
1000364442,1269686
1000364455,233415
1000364459,1381105
1000364464,1108510
1000353832,1503668
1000353919,238622
1000354133,2083696
1000353950,1547077
1000353827,1505405
1000353961,1373375
1000353849,1165811
1000353823,3005986
1000358565,2014293
1000360027,1188983
1000361584,1462197
1000361586,2076663
1000361593,1599143
1000361603,1213894
1000362115,1618408
1000362117,1417406
1000362124,1269736
1000363652,1209657
1000363655,1547409
1000363657,2053564
1000364454,242206
1000364462,1594795
1000366294,255141
1000365538,1182758
1000366300,1413844
1000366303,1416878
1000366307,1503929
1000367295,2073655
1000367300,2065893
1000367306,1202644
1000353647,1219083
1000368262,2053231
1000368263,1324864
1000369477,1136309
1000369493,2015804
1000369497,2018445
1000369519,1591436
1000371480,2059922
1000371484,1549052
1000371489,1547789
1000376122,1596837
1000371491,1505464
1000370626,1519473
1000370629,1247300
1000370631,1248888
1000370633,1247345
1000371477,1233338
1000371478,2013949
1000372794,2076512
1000376115,1548369
1000372784,1539719
1000372792,1536175
1000372804,1509844
1000373848,1267489
1000373850,1169924
1000373851,1452205
1000373852,1126534
1000373853,1462586
1000373854,2098048
1000377252,1369959
1000375127,1251557
1000375131,2014899
1000375136,1528968
1000375137,2068277
1000375142,2065399
1000376116,1344052
1000353900,212160
1000376123,1373515
1000376126,1547072
1000376135,1837134
1000376136,2073211
1000376137,1596716
1000377068,1473539
1000377070,1122516
1000377075,1715789
1000377078,2055038
1000377081,1506200
1000377089,2047256
1000377090,2055589
1000377884,2054144
1000377886,1546480
1000377900,2008591
1000377903,2011362
1000377904,1984529
1000377907,2063608
1000377908,1828376
1000379075,2043169
1000379076,1244531
1000379078,2052900
1000379085,2037169
1000379086,2006246
1000379088,2021888
1000379093,1385203
1000379097,2021319
1000379975,1336968
1000379982,1549799
1000380034,1476116
1000380904,1557929
1000380910,1184622
1000380915,1253706
1000380923,1368078
1000380926,1541727
1000380928,2061639
1000380930,1508873
1000381952,1114107
1000381953,1145490
1000381959,2061880
1000381960,1357746
1000381961,1552850
1000381964,1595009
1000381968,1397884
1000381970,4000617
1000381976,2031448
1000381977,1377754
1000381980,1553264
1000381981,2066242
1000383101,1538075
1000383104,1438288
1000383108,1473477
1000383113,1479470
1000383120,1596319
1000383122,1183993
1000383124,1765577
1000383260,1291664
1000383295,1501731
1000383330,1167277
1000383334,1411710
1000383338,1161055
1000383339,1168906
1000383340,2016089
1000383341,2019220
1000383343,2072844
1000383352,1961730
1000383360,1554888
1000383362,1125927
1000383374,2058301
1000384360,1165281
1000384361,1237129
1000385243,1581429
1000385244,2004937
1000385247,2046776
1000385248,1417736
1000385258,1501176
1000385260,2123954
1000386265,1596003
1000386270,2018949
1000386272,1552774
1000387444,2115159
1000387453,1509603
1000387455,1211759
1000388939,1298112
1000388943,1125534
1000388948,1898527
1000388950,2014883
1000388953,1474809
1000388955,1372258
1000388959,2047990
1000388960,2047759
1000389894,2016749
1000389898,1521102
1000389899,1075048
1000389901,1217433
1000389902,2032353
1000389903,1415591
1000389904,2069837
1000389906,1523837
1000389907,1419130
1000391056,1281900
1000391063,1545973
1000391064,1416806
1000391071,1591224
1000392248,1169332
1000392249,2016962
1000392250,1299102
1000392251,1598778
1000393680,1319364
1000393681,1182856
1000393682,1379202
1000393684,2087086
1000393687,2042276
1000393688,2015296
1000393695,2031596
1000393700,3001848
1000393702,2345375
1000394733,1766640
1000394743,1324831
1000394744,1549002
1000395839,2224700
1000395840,1521562
1000395842,1203621
1000395844,1200151
1000397040,2192058
1000397047,1502857
1000397048,2050817
1000397053,2033589
1000397056,1716806
1000398065,2059540
1000398063,2014627
1000398068,1379624
1000398069,1903843
1000398071,1383290
1000398202,2019144
1000398203,1535153
1000398204,1503944
1000398206,1241567
1000399259,1553644
1000399264,1129008
1000399268,1615703
1000399269,2022899
1000399277,1825177
1000400438,1494397
1000400439,2005798
1000400440,1214016
1000400441,1599756
1000400443,1137116
1000400447,1462071
1000400452,2267797
1000401582,1088246
1000401589,1507163
1000401590,2053589
1000401622,1266806
1000401591,1677063
1000401593,2015249
1000401599,1267472
1000401601,1261979
1000401603,1509340
1000402920,1438071
1000402923,1522037
1000402932,2685639
1000402935,1083338
1000402940,1344712
1000402941,1597962
1000402942,1316440
1000404625,1379315
1000404636,3001725
1000404649,1591618
1000404663,2248857
1000404667,1254892
1000404668,1292998
1000404672,1168316
1000404673,2013518
1000405526,1484845
1000405547,2019551
1000405548,2037799
1000405549,1523755
1000405588,1131750
1000405591,1157226
1000405593,1465818
1000405594,2017775
1000405596,2019163
1000405597,1596105
1000405598,1412139
1000405600,1518890
1000406987,1242728
1000406988,2035878
1000406989,1212498
1000406993,1172728
1000406996,2089527
1000407001,2318705
1000407008,2114621
1000407016,2012839
1000407019,1502385
1000407925,1231999
1000407927,1709741
1000407931,2002535
1000407932,1267636
1000407933,1516017
1000408831,1214931
1000408835,2013237
1000408838,2036726
1000408844,2016826
1000409935,1372273
1000409939,1541129
1000409940,2082577
1000409941,1886606
1000409944,1483570
1000410888,1464699
1000410892,1465043
1000410898,1761733
1000410899,2698066
1000412099,1412283
1000412107,1438734
1000412138,1207589
1000412148,1916713
1000413303,1202478
1000413304,2011285
1000413309,1296259
1000413310,1508506
1000413311,1264909
1000413312,1594910
1000413317,1169430
1000413319,2029800
1000414482,1365209
1000414484,2004710
1000414485,1257267
1000414487,2011910
1000414489,2016433
1000414490,3031441
1000414493,2012334
1000414495,1166067
1000416440,1555338
1000416437,1555008
1000416435,1546728
1000416430,1609954
1000416424,1591861
1000416421,2067057
1000416316,2041400
1000417635,1804895
1000417637,1605383
1000417642,1414523
1000419050,2012837
1000419057,1708941
1000419058,1505971
1000419059,1322624
1000419060,1555547
1000419063,1442176
1000419065,1883885
1000419066,1114303
1000420878,1504543
1000420880,1547318
1000420881,1371571
1000420885,1324672
1000420890,3002526
1000420891,1477699
1000420900,1596728
1000422180,1546115
1000422182,1809628
1000422184,1233940
1000423607,2016745
1000423610,1501664
1000423613,1547096
1000423616,1129066
1000423617,1471470
1000423618,3001544
1000423619,2054468
1000423620,1316764
1000424713,1319620
1000424715,1434248
1000424716,2062247
1000424718,1379085
1000424719,2013937
1000424721,1504269
1000426234,1104383
1000426238,1288538
1000426242,1501022
1000426243,1884312
1000426244,1592090
1000426246,1763086
1000426249,1251583
1000426252,2011649
1000426258,2055930
1000426261,1122916
1000426262,1193381
1000426263,2063526
1000427606,3721182
1000427615,1314133
1000427616,1385770
1000427617,1604662
1000429320,1211176
1000429323,1704454
1000430653,2043509
1000430655,1149810
1000430656,1374286
1000430657,1884844
1000431961,1888431
1000431970,1316950
1000431971,1146169
1000431973,1446609
1000431974,2016484
1000433353,1502330
1000433359,1476261
1000433360,1603356
1000433361,2017411
1000433362,1233564
1000434493,1402027
1000434499,1374824
1000435993,1321363
1000435994,1504554
1000435995,1452261
1000437182,1884592
1000437184,
1000437187,
1000437188,
1000437189,
1000437190,
1000437191,
1000437194,1599140
1000437200,
1000437203,
1000438157,
1000438161,
1000440336,
1000440337,
1000443063,
1000443065,
1000443066,
1000443076,
1000443078,
1000443080,
1000444212,
1000444213,
1000444214,
1000444215,
1000445387,
1000446590,
1000446593,
1000446595,
1000446597,
1000446598,
1000448190,
1000448194,
1000448676,
1000448397,4474283
1000448678,
1000448679,
1000448680,
1000449253,
1000449254,
1000449257,
1000452806,
1000452972,
1000452973,
1000452982,
1000452986,1126411
1000452987,
1000452990,1505135
1000453220,
1000453221,1593220
1000454650,2037371
1000454651,
1000454657,
1000454659,1267644
1000454660,1307656
1000454662,1083240
1000454664,1503604
1000454665,1506055
1000454666,1379105
1000454669,
1000454671,
1000456179,
1000456182,1505539
1000457626,1411262
1000457627,2011351
1000459306,1241956
1000459308,1594465
1000459310,1165642
1000459311,1043825
1000459312,1414134
1000459314,1126392
1000459319,1416221
1000460495,1212851
1000460496,1597111
1000460497,1901677
1000460499,1504786
1000460500,
1000460501,2013834
1000461824,1329928
1000461826,1508837
1000461829,1453534
1000461830,1596061
1000463598,1766857
1000462764,1444313
1000462750,1766614
1000463594,1603145
1000463591,1163628
1000465762,1505893
1000465769,1371246
1000465773,1101232
1000467059,1431027
1000467123,1434518
1000467117,1217501
1000467141,1881493
1000467212,1394383
1000468483,1253600
1000468489,2057481
1000468498,1399076
1000468539,2083047
1000469765,2018488
1000469751,1248264
1000469757,1375831
1000469997,1042062
1000470875,1232739
1000471729,1164752
1000471791,2016331
1000472079,1258839
1000472202,1406621
1000465781,1171648
1000472263,2053714
1000472787,
1000472785,1292558
1000472833,1929807
1000472834,1298183
1000472832,2014478
1000472878,1509593
1000475113,1506280
1000475008,1229511
1000475465,1501269
1000474202,1981273
1000475490,2052504
1000353689,1234696
1000476795,1749218
1000477232,5818346
1000477240,1327100
1000477243,1969160
1000477246,1068435
1000477535,1164204
1000477546,1265433
1000477750,1388257
1000477804,1509657
1000478029,2019535
1000478087,2056289
1000478417,1196383
1000478727,1273826
1000478676,5802951
1000478685,1432626
1000478695,2053780
1000480266,1376895
1000480761,1269018
1000480840,1296205
1000481269,1517075
1000481505,1436975
1000481504,1472376
1000481503,1218034
1000481594,1187752
1000481932,1211616
1000482143,1608379
1000482146,2018551
1000482402,1747385
1000482657,2038886
1000482668,1391921
1000483238,1597718
1000483753,1394588
1000484175,1150242
1000485824,1505646
1000485832,2051409
1000485829,1597934
1000486889,1142491
1000487049,1538905
1000487052,2032117
1000487216,1176215
1000487231,1308848
1000487262,3006134
1000487263,2012621
1000487264,1463190
1000487265,1555093
1000487268,1472669
1000487197,2013117
1000489206,2077586
1000490643,1432865
1000490646,1435311
1000477008,1385556
1000353910,1202496
1000358577,1501761
1000354063,
1000354060,
1000354058,
1000354056,
1000354049,
1000354044,
1000354042,
1000353918,
1000353915,
1000353906,
1000353872,
1000354102,
1000354085,
1000354023,
1000353893,
1000353878,
1000353861,
1000353828,
1000353805,
1000354253,
1000354237,
1000354155,
1000354135,
1000354127,
1000376113,
1000354124,
1000353956,
1000353958,
1000353940,
1000353855,
1000353853,
1000353794,
1000353789,
1000353787,
1000354251,
1000354236,
1000354252,
1000354228,
1000354227,
1000354226,
1000354214,
1000354093,
1000354213,
1000354079,
1000354072,
1000354074,
1000353935,
1000353932,
1000353930,
1000353920,
1000353928,
1000353917,
1000353836,
1000353834,
1000353819,
1000353825,
1000353673,
1000353668,
1000353655,
1000353624,
1000353702,
1000353636,
1000353701,
1000353700,
1000353640,
1000353651,
1000353659,
1000353622,
1000353620,
1000353706,
1000353648,
1000353652,
1000353646,
1000353638,
1000353682,
1000353683,
1000353692,
1000353657,
1000353645,
1000353637,
1000353642,
1000353634,
1000353626,
1000353595,
1000353588,
1000353587,
1000354065,
1000353603,
1000354073,
1000353602,
1000358514,
1000360045,
1000358540,
1000358543,
1000358560,
1000358566,
1000358570,
,
1000358573,
1000358574,
1000358575,
1000358578,
1000358580,
1000358582,
1000358583,
1000358589,
1000358593,
1000358595,
1000358597,
1000358598,
1000358495,
1000358499,
1000358519,
1000358524,
1000358526,
1000358538,
1000360023,
1000360025,
1000360026,
1000360034,
1000360035,
1000360038,
1000360040,
1000360042,
1000361582,
1000361583,
1000361587,
1000361589,
1000361590,
1000361591,
1000362122,
1000354070,
1000362125,
1000362126,
1000362127,
1000363649,
1000363651,
1000363656,
1000364443,
1000364448,
1000353907,
1000353889,
1000353850,
1000353821,
1000358591,
1000358522,
1000358525,
1000360032,
1000361594,
1000361596,
1000361598,
1000361601,
1000361606,
1000362119,
1000363661,
1000363660,
1000364445,
1000364447,
1000364452,
1000364453,
1000364465,
1000353839,
1000366295,
1000365540,
1000365537,
1000365534,
1000365532,
1000365535,
1000365539,
1000365542,
1000365543,
1000371488,
,
1000366297,
1000366299,
1000366302,
1000366292,
1000366308,
1000366310,
1000366311,
1000366313,
1000366314,
1000367290,
1000367291,
1000367292,
1000367297,
1000367298,
1000367299,
1000367301,
1000367302,
1000368264,
1000368265,
1000368266,
1000368267,
1000368271,
1000353632,
1000353627,
1000369479,
1000369481,
1000369483,
1000369485,
1000369487,
1000369499,
1000369503,
1000369505,
1000369507,
1000369511,
1000369513,
1000369515,
1000371481,
1000371486,
1000376120,
1000371490,
1000364451,
1000377073,
1000370620,
1000370621,
1000370622,
1000370624,
1000370636,
1000370637,
1000370638,
1000370640,
1000370642,
1000376114,
1000371474,
1000371472,
1000371470,
1000372779,
1000372780,
1000372786,
1000372789,
1000372791,
1000372793,
1000373841,
1000373846,
1000373855,
1000373858,
1000373859,
1000375130,
1000375132,
1000375135,
1000375141,
1000376118,
1000376119,
1000376112,
1000376125,
1000376128,
1000376129,
1000376131,
1000376132,
1000376134,
1000376138,
1000377069,
1000377071,
1000377074,
1000377077,
1000377079,
1000377082,
1000377084,
1000377085,
1000377086,
1000377088,
1000377883,
1000377887,
1000377888,
1000377891,
1000377893,
1000377894,
1000377895,
1000377896,
1000377898,
1000377901,
1000377906,
1000377910,
1000377912,
1000379071,
1000379073,
1000379077,
1000379080,
1000379081,
1000379082,
1000379084,
1000379092,
1000379096,
1000379098,
1000379099,
1000379104,
1000379105,
1000379708,
1000379711,
1000379981,
1000379984,
1000380906,
1000380907,
1000380914,
1000380920,
1000380921,
1000380922,
1000380925,
1000380927,
1000380931,
1000380932,
1000381958,
1000381965,
1000381972,
1000381975,
1000381978,
1000381983,
1000383110,
1000383111,
1000383275,
1000383287,
1000383305,
1000383322,
1000383328,
1000383329,
1000383332,
1000383335,
1000383336,
1000383345,
1000383351,
1000383364,
1000383373,
1000384357,
1000384358,
1000384359,
1000384363,
1000385240,
1000385254,
1000385263,
1000385264,
1000385265,
1000386263,
1000386268,
1000387443,
1000387446,
1000387447,
1000387448,
1000387449,
1000387451,
1000388941,
1000388942,
1000388945,
1000388946,
1000388949,
1000388951,
1000388952,
1000388957,
1000388961,
1000389891,
1000389896,
1000389897,
1000389900,
1000391055,
1000391057,
1000391059,
1000391060,
1000391061,
1000391065,
1000391067,
1000391068,
1000391069,
1000391070,
1000391072,
1000392253,
1000392254,
1000392372,
1000392256,
1000392257,
1000393678,
1000393683,
1000393685,
1000393686,
1000393690,
1000393691,
1000393692,
1000393696,
1000393698,
1000393699,
1000393701,
1000393704,
1000394734,
1000394737,
1000394742,
1000395834,
1000395835,
1000395837,
1000395843,
1000395845,
1000397041,
1000397044,
1000397050,
1000397051,
1000397055,
1000397054,
1000397057,
1000397058,
1000397059,
1000397060,
1000397061,
1000398061,
1000398062,
1000398070,
1000399258,
1000399260,
1000399261,
1000399262,
1000399270,
1000399273,
1000399274,
1000399276,
1000399278,
1000400436,
1000400442,
1000400445,
1000400449,
1000400450,
1000400451,
1000401587,
1000401595,
1000401604,
1000402924,
1000402925,
1000402926,
1000402929,
1000402930,
1000402931,
1000402933,
1000402934,
1000402936,
1000402937,
1000402938,
1000402939,
1000402943,
1000404629,
1000404637,
1000404641,
1000404653,
1000404657,
1000405589,
1000405592,
1000406986,
1000406995,
1000406997,
1000406998,
1000407002,
1000407003,
1000407005,
1000407007,
1000407009,
1000407014,
1000407015,
1000407021,
1000407024,
1000354125,
1000407923,
1000407924,
1000407926,
1000407928,
1000407929,
1000407930,
1000407936,
1000408829,
1000408830,
1000408832,
1000408833,
1000408834,
1000408839,
1000408840,
1000408841,
1000408842,
1000408843,
1000409937,
1000409938,
1000409945,
1000410890,
1000410891,
1000410895,
1000410896,
1000410900,
1000412097,
1000412100,
1000412101,
1000412102,
1000412105,
1000412109,
1000412132,
1000412133,
1000412136,
1000412140,
1000412146,
1000413308,
1000413313,
1000413314,
1000414480,
1000414481,
1000414496,
1000414497,
1000416434,
1000416431,
1000416427,
1000416425,
1000416423,
1000416422,
1000416315,
1000417634,
1000417638,
1000417641,
1000417646,
1000419047,
1000419049,
1000419052,
1000419056,
1000420882,
1000420884,
1000420893,
1000420896,
1000420897,
1000420898,
1000420899,
1000420901,
1000422179,
1000422181,
1000422185,
1000423606,
1000423611,
1000424712,
1000424714,
1000424717,
1000426231,
1000426251,
1000426255,
1000426259,
1000427619,
1000427631,
1000429321,
1000431959,
1000431962,
1000433354,
1000433357,
1000433358,
1000433364,
1000434495,
1000435991,
1000354250,
1000354027,
1000354245,1384519
1000353837,
1000353820,
1000353674,
1000353916,
1000353639,
1000353671,
1000353600,
1000361588,
1000361597,
1000361600,
1000361604,
1000363648,
1000364446,
1000364449,
1000364450,
1000365530,
1000365533,
1000366289,
1000367289,
1000367294,2066191
1000367296,
1000367304,
1000369509,
1000371483,
1000370628,
1000370635,
1000370641,
1000371469,
1000371471,
1000372795,
1000373843,
1000373844,
1000373845,
1000375133,
1000375139,
1000375140,
1000376124,
1000377072,
1000377076,
1000377083,
1000377087,
1000377899,
1000377902,
1000377911,
1000379069,
1000379070,
1000379074,
1000379083,
1000379090,
1000379091,
1000379095,
1000379102,
1000379103,
1000379107,
1000379710,
1000379977,
1000379978,
1000380908,
1000380912,
1000380913,
1000380916,
1000381955,
1000381957,
1000381962,
1000381963,
1000381967,
1000381969,
1000381973,
1000381974,
1000381979,
1000383102,
1000383103,
1000383107,
1000383109,
1000383446,
1000383123,
1000383125,
1000383314,
1000383337,
1000383342,
1000383346,
1000383350,
1000383353,
1000383363,
1000383366,
1000383370,
1000383371,
1000383372,
1000383375,
1000384354,
1000384355,
1000384364,
1000385250,
1000385253,
1000386261,
1000386262,
1000386266,
1000386267,
1000387441,
1000387445,
1000387456,
1000388944,
1000388947,
1000388954,
1000388956,
1000388958,
1000389895,
1000391054,
1000391058,
1000391062,
1000392247,
1000392255,
1000393689,
1000393693,
1000393694,
1000393697,
1000393703,
1000394735,
1000394736,
1000394738,
1000394739,
1000394740,
1000394741,
1000395838,
1000397046,
1000397049,
1000397052,
1000397062,
1000398066,
1000398067,
1000398072,
1000398205,
1000399263,
1000399266,
1000399267,
1000399272,
1000399275,
1000400435,
1000400444,
1000401592,
1000401596,
1000401598,
1000402921,
1000402927,
1000404642,
1000404645,
1000404662,
1000405599,
1000405601,
1000406985,
1000406999,
1000407004,
1000407013,
1000407017,
1000407020,
1000407022,
1000407025,
1000407028,
1000407934,
1000407935,
1000408836,
1000410889,
1000410897,
1000412103,
1000412130,
1000412131,
1000412134,
1000412141,
1000412143,
1000412145,
1000413306,
1000413316,
1000414483,
1000414492,
1000414494,
1000414499,
1000353710,
1000416441,
1000416432,
1000417632,
1000417636,
1000417639,
1000417643,
1000419054,2324923
1000419062,
1000420886,
1000420888,
1000420895,
1000420902,
1000423608,
1000423609,
1000423614,
1000423615,
1000426233,
1000426240,
1000426245,
1000426248,
1000426253,
1000426257,
1000427621,
1000427629,
1000430652,
1000430658,
1000433350,
1000433352,1375983
1000434498,
1000437186,
1000438158,
1000439507,
1000449256,
1000456175,1456807
1000457625,
1000467135,
Dropped,
1000472592,
1000475460,1594082
1000475587,1986080
1000477010,
1000479806,1505293
1000482406,1203839
1000483833,
1000486909,3005921
1000486894,1138231
1000486954,
1000487194,1391799
1000358571,1502455
1000487207,1528019
1000487232,1917876
1000487266,1379430
1000487675,
1000488233,1477779
1000488620,1418980
,
,
,
,
1000490143,1413063
1000490641,2016425
1000380924,1703428
1000490666,1198137
1000490647,1304627
1000361602,1317385
1000491413,1507406
1000491712,1213613
1000491713,1135897
1000491714,
1000492428,1246011
1000492429,2056887
1000492483,
1000492539,
1000492554,1553354
1000492863,1508043
1000492865,1894945
1000493076,1371857
1000493613,1383451
1000493620,1674098
1000493666,5000010
1000496290,1178423
1000496293,
1000496295,2059541
1000496303,1222973
1000496307,1558691
1000402922,1579509
1000358543,1498227
1000497570,1161560
1000497571,2098155
1000497572,1535826
1000498449,2011161
1000496299,2024354
1000499165,1209749
1000499163,
1000500503,1511908
1000500509,
1000500513,2054962
1000500669,2055653
1000500670,1508980
1000500671,1379742
1000500673,1679599
1000500674,
1000500675,1497600
1000500676,1613519
1000500677,1748509
,6147270
,
,
1000366296,1548269
1000501852,2013598
1000503243,
1000503182,
1000503244,
1000503245,1437136
1000504616,
1000504619,1503159
1000504621,
